x,y,theta,speed,xref,yref
-0.254965, 0.329504, 0.000000, 0.608000, -0.254655, 0.329249
-0.255275, 0.329758, 0.000000, 0.722000, -0.254965, 0.329504
-0.255585, 0.330012, 0.000000, 0.815000, -0.255275, 0.329758
-0.255895, 0.330266, -0.000000, 0.727000, -0.255585, 0.330012
-0.256206, 0.330519, -0.000000, 0.778000, -0.255895, 0.330265
-0.256516, 0.330773, -0.000000, 0.686000, -0.256206, 0.330519
-0.256827, 0.331026, -0.000000, 0.806000, -0.256516, 0.330772
-0.257137, 0.331279, -0.000000, 0.662000, -0.256827, 0.331026
-0.257448, 0.331532, 0.000000, 0.837000, -0.257137, 0.331279
-0.257759, 0.331784, -0.000000, 0.757000, -0.257448, 0.331531
-0.258070, 0.332037, -0.000000, 0.664000, -0.257759, 0.331784
-0.258381, 0.332289, 0.000000, 0.812000, -0.258070, 0.332037
-0.258693, 0.332541, 0.000000, 0.725000, -0.258381, 0.332289
-0.259004, 0.332793, 0.000000, 0.669000, -0.258693, 0.332541
-0.259316, 0.333045, 0.000000, 0.713000, -0.259004, 0.332793
-0.259627, 0.333296, -0.000000, 0.818000, -0.259316, 0.333045
-0.259939, 0.333548, -0.000000, 0.733000, -0.259627, 0.333296
-0.260251, 0.333799, -0.000000, 0.699000, -0.259939, 0.333547
-0.260563, 0.334050, -0.000000, 0.727000, -0.260251, 0.333799
-0.260875, 0.334301, -0.000000, 0.786000, -0.260563, 0.334050
-0.261187, 0.334551, -0.000000, 0.737000, -0.260875, 0.334300
-0.261500, 0.334802, 0.000000, 0.752000, -0.261187, 0.334551
-0.261812, 0.335052, 0.000000, 0.781000, -0.261500, 0.334801
-0.262125, 0.335302, 0.000000, 0.674000, -0.261812, 0.335052
-0.262438, 0.335552, 0.000000, 0.795000, -0.262125, 0.335302
-0.262750, 0.335801, -0.000000, 0.820000, -0.262438, 0.335552
-0.263063, 0.336051, -0.000000, 0.783000, -0.262751, 0.335801
-0.263377, 0.336300, 0.000000, 0.636000, -0.263064, 0.336051
-0.263690, 0.336549, -0.000000, 0.692000, -0.263377, 0.336300
-0.264003, 0.336798, -0.000000, 0.621000, -0.263690, 0.336549
-0.264317, 0.337047, -0.000000, 0.842000, -0.264003, 0.336798
-0.264630, 0.337296, -0.000000, 0.722000, -0.264317, 0.337047
-0.264944, 0.337544, -0.000000, 0.789000, -0.264630, 0.337296
-0.265258, 0.337792, -0.000000, 0.728000, -0.264944, 0.337544
-0.265572, 0.338040, 0.000000, 0.769000, -0.265258, 0.337792
-0.265886, 0.338288, 0.000000, 0.721000, -0.265572, 0.338040
-0.266200, 0.338536, 0.000000, 0.746000, -0.265886, 0.338288
-0.266514, 0.338783, 0.000000, 0.630000, -0.266200, 0.338536
-0.266828, 0.339031, 0.000000, 0.595000, -0.266514, 0.338783
-0.267143, 0.339278, 0.000000, 0.932000, -0.266828, 0.339031
-0.267458, 0.339525, 0.000000, 0.744000, -0.267143, 0.339278
-0.267772, 0.339771, 0.000000, 0.726000, -0.267458, 0.339525
-0.268087, 0.340018, -0.000000, 0.807000, -0.267772, 0.339771
-0.268402, 0.340264, -0.000000, 0.731000, -0.268087, 0.340018
-0.268717, 0.340511, -0.000000, 0.721000, -0.268402, 0.340264
-0.269032, 0.340756, 0.000000, 0.748000, -0.268717, 0.340510
-0.269348, 0.341002, -0.000000, 0.984000, -0.269032, 0.340756
-0.269663, 0.341248, -0.000000, 0.759000, -0.269348, 0.341002
-0.269979, 0.341493, -0.000000, 0.895000, -0.269663, 0.341248
-0.270294, 0.341739, 0.000000, 0.642000, -0.269979, 0.341493
-0.270610, 0.341984, -0.000000, 0.657000, -0.270294, 0.341739
-0.270926, 0.342229, -0.000000, 0.653000, -0.270610, 0.341984
-0.271242, 0.342473, -0.000000, 0.876000, -0.270926, 0.342228
-0.271558, 0.342718, -0.000000, 0.654000, -0.271242, 0.342473
-0.271874, 0.342962, 0.000000, 0.734000, -0.271558, 0.342718
-0.272191, 0.343206, 0.000000, 0.732000, -0.271875, 0.342962
-0.272507, 0.343450, 0.000000, 0.670000, -0.272191, 0.343206
-0.272824, 0.343694, 0.000000, 0.659000, -0.272507, 0.343450
-0.273141, 0.343937, 0.000000, 0.780000, -0.272824, 0.343694
-0.273457, 0.344181, 0.000000, 0.828000, -0.273141, 0.343937
-0.273774, 0.344424, -0.000000, 1.001000, -0.273457, 0.344181
-0.274091, 0.344667, -0.000000, 0.845000, -0.273774, 0.344424
-0.274409, 0.344910, -0.000000, 0.601000, -0.274091, 0.344667
-0.274726, 0.345153, 0.000000, 0.778000, -0.274409, 0.344910
-0.275043, 0.345395, -0.000000, 0.743000, -0.274726, 0.345153
-0.275361, 0.345637, -0.000000, 0.693000, -0.275043, 0.345395
-0.275678, 0.345879, -0.000000, 0.793000, -0.275361, 0.345637
-0.275996, 0.346121, -0.000000, 0.800000, -0.275678, 0.345879
-0.276314, 0.346363, -0.000000, 0.686000, -0.275996, 0.346121
-0.276632, 0.346605, 0.000000, 0.773000, -0.276314, 0.346363
-0.276950, 0.346846, 0.000000, 0.718000, -0.276632, 0.346605
-0.277268, 0.347087, 0.000000, 0.686000, -0.276950, 0.346846
-0.277586, 0.347328, -0.000000, 0.752000, -0.277268, 0.347087
-0.277905, 0.347569, 0.000000, 0.811000, -0.277586, 0.347328
-0.278223, 0.347810, 0.000000, 0.683000, -0.277905, 0.347569
-0.278542, 0.348050, 0.000000, 0.869000, -0.278223, 0.347809
-0.278861, 0.348290, -0.000000, 0.728000, -0.278542, 0.348050
-0.279179, 0.348530, 0.000000, 0.778000, -0.278861, 0.348290
-0.279498, 0.348770, -0.000000, 0.841000, -0.279180, 0.348530
-0.279817, 0.349010, 0.000000, 0.649000, -0.279498, 0.348770
-0.280137, 0.349249, 0.000000, 0.729000, -0.279818, 0.349010
-0.280456, 0.349489, -0.000000, 0.732000, -0.280137, 0.349249
-0.280775, 0.349728, 0.000000, 0.645000, -0.280456, 0.349488
-0.281095, 0.349967, -0.000000, 0.549000, -0.280775, 0.349728
-0.281414, 0.350205, -0.000000, 0.713000, -0.281095, 0.349966
-0.281734, 0.350444, 0.000000, 0.732000, -0.281415, 0.350205
-0.282054, 0.350682, 0.000000, 0.733000, -0.281734, 0.350444
-0.282374, 0.350920, 0.000000, 0.788000, -0.282054, 0.350682
-0.282694, 0.351158, -0.000000, 0.688000, -0.282374, 0.350920
-0.283014, 0.351396, 0.000000, 0.768000, -0.282694, 0.351158
-0.283335, 0.351634, 0.000000, 0.729000, -0.283014, 0.351396
-0.283655, 0.351871, 0.000000, 0.777000, -0.283335, 0.351634
-0.283975, 0.352109, 0.000000, 0.701000, -0.283655, 0.351871
-0.284296, 0.352346, 0.000000, 0.821000, -0.283975, 0.352108
-0.284617, 0.352583, 0.000000, 0.698000, -0.284296, 0.352346
-0.284938, 0.352819, 0.000000, 0.741000, -0.284617, 0.352582
-0.285259, 0.353056, -0.000000, 0.707000, -0.284938, 0.352819
-0.285580, 0.353292, -0.000000, 0.836000, -0.285259, 0.353056
-0.285901, 0.353528, -0.000000, 0.774000, -0.285580, 0.353292
-0.286222, 0.353764, -0.000000, 0.792000, -0.285901, 0.353528
-0.286543, 0.354000, 0.000000, 0.703000, -0.286222, 0.353764
-0.286865, 0.354235, 0.000000, 0.732000, -0.286543, 0.354000
-0.287186, 0.354471, 0.000000, 0.618000, -0.286865, 0.354235
-0.287508, 0.354706, 0.000000, 0.825000, -0.287186, 0.354471
-0.287830, 0.354941, 0.000000, 0.661000, -0.287508, 0.354706
-0.288152, 0.355176, 0.000000, 0.746000, -0.287830, 0.354941
-0.288474, 0.355410, -0.000000, 0.833000, -0.288152, 0.355176
-0.288796, 0.355645, 0.000000, 0.692000, -0.288474, 0.355410
-0.289118, 0.355879, 0.000000, 0.805000, -0.288796, 0.355645
-0.289441, 0.356113, 0.000000, 0.624000, -0.289118, 0.355879
-0.289763, 0.356347, 0.000000, 0.744000, -0.289441, 0.356113
-0.290086, 0.356581, 0.000000, 0.670000, -0.289763, 0.356347
-0.290408, 0.356814, 0.000000, 0.819000, -0.290086, 0.356581
-0.290731, 0.357048, -0.000000, 0.749000, -0.290408, 0.356814
-0.291054, 0.357281, -0.000000, 0.696000, -0.290731, 0.357048
-0.291377, 0.357514, -0.000000, 0.694000, -0.291054, 0.357281
-0.291700, 0.357747, -0.000000, 0.803000, -0.291377, 0.357514
-0.292023, 0.357979, -0.000000, 0.796000, -0.291700, 0.357747
-0.292346, 0.358212, -0.000000, 0.705000, -0.292023, 0.357979
-0.292670, 0.358444, 0.000000, 0.699000, -0.292347, 0.358211
-0.292993, 0.358676, 0.000000, 0.693000, -0.292670, 0.358444
-0.293317, 0.358908, 0.000000, 0.717000, -0.292993, 0.358676
-0.293641, 0.359139, 0.000000, 0.658000, -0.293317, 0.358908
-0.293965, 0.359371, 0.000000, 0.740000, -0.293641, 0.359139
-0.294288, 0.359602, 0.000000, 0.707000, -0.293965, 0.359371
-0.294612, 0.359833, -0.000000, 0.682000, -0.294289, 0.359602
-0.294937, 0.360064, -0.000000, 0.710000, -0.294613, 0.359833
-0.295261, 0.360295, -0.000000, 0.742000, -0.294937, 0.360064
-0.295585, 0.360525, -0.000000, 0.759000, -0.295261, 0.360295
-0.295910, 0.360756, -0.000000, 0.742000, -0.295585, 0.360525
-0.296234, 0.360986, -0.000000, 0.641000, -0.295910, 0.360755
-0.296559, 0.361216, -0.000000, 0.650000, -0.296234, 0.360986
-0.296884, 0.361445, 0.000000, 0.623000, -0.296559, 0.361216
-0.297209, 0.361675, -0.000000, 0.740000, -0.296884, 0.361445
-0.297534, 0.361904, -0.000000, 0.725000, -0.297209, 0.361675
-0.297859, 0.362134, -0.000000, 0.758000, -0.297534, 0.361904
-0.298184, 0.362363, -0.000000, 0.807000, -0.297859, 0.362134
-0.298509, 0.362592, -0.000000, 0.640000, -0.298184, 0.362363
-0.298834, 0.362820, -0.000000, 0.827000, -0.298509, 0.362591
-0.299160, 0.363049, -0.000000, 0.742000, -0.298835, 0.362820
-0.299486, 0.363277, 0.000000, 0.809000, -0.299160, 0.363049
-0.299811, 0.363505, 0.000000, 0.601000, -0.299486, 0.363277
-0.300137, 0.363733, -0.000000, 0.775000, -0.299811, 0.363505
-0.300463, 0.363961, -0.000000, 0.629000, -0.300137, 0.363733
-0.300789, 0.364188, -0.000000, 0.733000, -0.300463, 0.363961
-0.301115, 0.364415, 0.000000, 0.775000, -0.300789, 0.364188
-0.301441, 0.364643, -0.000000, 0.690000, -0.301115, 0.364415
-0.301768, 0.364870, -0.000000, 0.749000, -0.301441, 0.364643
-0.302094, 0.365096, 0.000000, 0.748000, -0.301768, 0.364870
-0.302420, 0.365323, 0.000000, 0.611000, -0.302094, 0.365096
-0.302747, 0.365549, -0.000000, 0.601000, -0.302421, 0.365323
-0.303074, 0.365776, -0.000000, 0.688000, -0.302747, 0.365549
-0.303401, 0.366002, -0.000000, 0.595000, -0.303074, 0.365775
-0.303728, 0.366227, -0.000000, 0.744000, -0.303401, 0.366002
-0.304055, 0.366453, -0.000000, 0.663000, -0.303728, 0.366227
-0.304382, 0.366679, -0.000000, 0.756000, -0.304055, 0.366453
-0.304709, 0.366904, -0.000000, 0.720000, -0.304382, 0.366678
-0.305036, 0.367129, -0.000000, 0.679000, -0.304709, 0.366904
-0.305364, 0.367354, -0.000000, 0.703000, -0.305036, 0.367129
-0.305691, 0.367579, -0.000000, 0.704000, -0.305364, 0.367354
-0.306019, 0.367803, -0.000000, 0.733000, -0.305691, 0.367578
-0.306347, 0.368027, -0.000000, 0.744000, -0.306019, 0.367803
-0.306674, 0.368252, 0.000000, 0.558000, -0.306347, 0.368027
-0.307002, 0.368476, 0.000000, 0.596000, -0.306674, 0.368251
-0.307330, 0.368699, 0.000000, 0.883000, -0.307002, 0.368475
-0.307658, 0.368923, 0.000000, 0.725000, -0.307330, 0.368699
-0.307987, 0.369146, -0.000000, 0.749000, -0.307658, 0.368923
-0.308315, 0.369369, 0.000000, 0.722000, -0.307987, 0.369146
-0.308643, 0.369593, 0.000000, 0.817000, -0.308315, 0.369369
-0.308972, 0.369815, 0.000000, 0.850000, -0.308643, 0.369592
-0.309300, 0.370038, 0.000000, 0.870000, -0.308972, 0.369815
-0.309629, 0.370260, -0.000000, 0.661000, -0.309301, 0.370038
-0.309958, 0.370483, -0.000000, 0.886000, -0.309629, 0.370260
-0.310287, 0.370705, 0.000000, 0.662000, -0.309958, 0.370483
-0.310616, 0.370927, 0.000000, 0.731000, -0.310287, 0.370705
-0.310945, 0.371148, -0.000000, 0.601000, -0.310616, 0.370927
-0.311274, 0.371370, -0.000000, 0.793000, -0.310945, 0.371148
-0.311604, 0.371591, -0.000000, 0.723000, -0.311274, 0.371370
-0.311933, 0.371812, -0.000000, 0.793000, -0.311604, 0.371591
-0.312262, 0.372033, -0.000000, 0.786000, -0.311933, 0.371812
-0.312592, 0.372254, -0.000000, 0.721000, -0.312262, 0.372033
-0.312922, 0.372475, -0.000000, 0.729000, -0.312592, 0.372254
-0.313251, 0.372695, -0.000000, 0.718000, -0.312922, 0.372475
-0.313581, 0.372915, -0.000000, 0.988000, -0.313252, 0.372695
-0.313911, 0.373135, -0.000000, 0.672000, -0.313581, 0.372915
-0.314241, 0.373355, -0.000000, 0.603000, -0.313911, 0.373135
-0.314572, 0.373575, -0.000000, 0.690000, -0.314241, 0.373355
-0.314902, 0.373794, -0.000000, 0.635000, -0.314572, 0.373575
-0.315232, 0.374014, -0.000000, 0.694000, -0.314902, 0.373794
-0.315563, 0.374233, -0.000000, 0.674000, -0.315232, 0.374013
-0.315893, 0.374451, -0.000000, 0.786000, -0.315563, 0.374232
-0.316224, 0.374670, -0.000000, 0.716000, -0.315893, 0.374451
-0.316555, 0.374889, 0.000000, 0.720000, -0.316224, 0.374670
-0.316886, 0.375107, 0.000000, 0.780000, -0.316555, 0.374889
-0.317216, 0.375325, 0.000000, 0.763000, -0.316886, 0.375107
-0.317548, 0.375543, -0.000000, 0.693000, -0.317217, 0.375325
-0.317879, 0.375761, 0.000000, 0.740000, -0.317548, 0.375543
-0.318210, 0.375978, -0.000000, 0.788000, -0.317879, 0.375761
-0.318541, 0.376196, -0.000000, 0.800000, -0.318210, 0.375978
-0.318873, 0.376413, -0.000000, 0.749000, -0.318541, 0.376196
-0.319204, 0.376630, -0.000000, 0.626000, -0.318873, 0.376413
-0.319536, 0.376847, -0.000000, 0.809000, -0.319204, 0.376630
-0.319867, 0.377063, 0.000000, 0.764000, -0.319536, 0.376847
-0.320199, 0.377280, -0.000000, 0.882000, -0.319867, 0.377063
-0.320531, 0.377496, 0.000000, 0.869000, -0.320199, 0.377280
-0.320863, 0.377712, 0.000000, 0.702000, -0.320531, 0.377496
-0.321195, 0.377928, 0.000000, 0.752000, -0.320863, 0.377712
-0.321527, 0.378144, 0.000000, 0.630000, -0.321195, 0.377928
-0.321860, 0.378359, -0.000000, 0.818000, -0.321527, 0.378144
-0.322192, 0.378575, -0.000000, 0.749000, -0.321860, 0.378359
-0.322524, 0.378790, -0.000000, 0.759000, -0.322192, 0.378574
-0.322857, 0.379005, -0.000000, 0.680000, -0.322524, 0.378790
-0.323190, 0.379219, -0.000000, 0.718000, -0.322857, 0.379005
-0.323522, 0.379434, -0.000000, 0.597000, -0.323190, 0.379219
-0.323855, 0.379648, -0.000000, 0.759000, -0.323522, 0.379434
-0.324188, 0.379863, 0.000000, 0.741000, -0.323855, 0.379648
-0.324521, 0.380077, 0.000000, 0.692000, -0.324188, 0.379862
-0.324854, 0.380290, 0.000000, 0.737000, -0.324521, 0.380076
-0.325187, 0.380504, 0.000000, 0.836000, -0.324854, 0.380290
-0.325521, 0.380717, 0.000000, 0.672000, -0.325187, 0.380504
-0.325854, 0.380931, 0.000000, 0.662000, -0.325521, 0.380717
-0.326188, 0.381144, 0.000000, 0.658000, -0.325854, 0.380931
-0.326521, 0.381357, 0.000000, 0.705000, -0.326188, 0.381144
-0.326855, 0.381569, 0.000000, 0.839000, -0.326521, 0.381356
-0.327189, 0.381782, 0.000000, 0.672000, -0.326855, 0.381569
-0.327522, 0.381994, 0.000000, 0.650000, -0.327189, 0.381782
-0.327856, 0.382206, -0.000000, 0.778000, -0.327522, 0.381994
-0.328190, 0.382418, -0.000000, 0.772000, -0.327856, 0.382206
-0.328524, 0.382630, 0.000000, 0.663000, -0.328190, 0.382418
-0.328859, 0.382841, 0.000000, 0.746000, -0.328524, 0.382630
-0.329193, 0.383053, 0.000000, 0.740000, -0.328859, 0.382841
-0.329527, 0.383264, -0.000000, 0.739000, -0.329193, 0.383053
-0.329862, 0.383475, -0.000000, 0.835000, -0.329527, 0.383264
-0.330196, 0.383686, -0.000000, 0.870000, -0.329862, 0.383475
-0.330531, 0.383896, 0.000000, 0.664000, -0.330196, 0.383686
-0.330866, 0.384107, 0.000000, 0.780000, -0.330531, 0.383896
-0.331201, 0.384317, 0.000000, 0.686000, -0.330866, 0.384107
-0.331535, 0.384527, -0.000000, 0.829000, -0.331201, 0.384317
-0.331870, 0.384737, -0.000000, 0.714000, -0.331535, 0.384527
-0.332206, 0.384946, 0.000000, 0.664000, -0.331870, 0.384737
-0.332541, 0.385156, -0.000000, 0.677000, -0.332206, 0.384946
-0.332876, 0.385365, 0.000000, 0.765000, -0.332541, 0.385156
-0.333211, 0.385574, 0.000000, 0.692000, -0.332876, 0.385365
-0.333547, 0.385783, 0.000000, 0.715000, -0.333211, 0.385574
-0.333882, 0.385992, 0.000000, 0.762000, -0.333547, 0.385783
-0.334218, 0.386200, 0.000000, 0.740000, -0.333882, 0.385992
-0.334554, 0.386409, -0.000000, 0.761000, -0.334218, 0.386200
-0.334890, 0.386617, -0.000000, 0.824000, -0.334554, 0.386409
-0.335225, 0.386825, 0.000000, 0.693000, -0.334890, 0.386617
-0.335561, 0.387033, 0.000000, 0.987000, -0.335225, 0.386825
-0.335897, 0.387240, 0.000000, 0.708000, -0.335561, 0.387033
-0.336234, 0.387448, 0.000000, 0.618000, -0.335898, 0.387240
-0.336570, 0.387655, -0.000000, 0.725000, -0.336234, 0.387448
-0.336906, 0.387862, 0.000000, 0.805000, -0.336570, 0.387655
-0.337243, 0.388069, 0.000000, 0.729000, -0.336906, 0.387862
-0.337579, 0.388275, 0.000000, 0.832000, -0.337243, 0.388069
-0.337916, 0.388482, -0.000000, 0.588000, -0.337579, 0.388275
-0.338252, 0.388688, -0.000000, 0.782000, -0.337916, 0.388482
-0.338589, 0.388894, -0.000000, 0.779000, -0.338253, 0.388688
-0.338926, 0.389100, -0.000000, 0.700000, -0.338589, 0.388894
-0.339263, 0.389306, -0.000000, 0.733000, -0.338926, 0.389100
-0.339600, 0.389511, -0.000000, 0.748000, -0.339263, 0.389306
-0.339937, 0.389717, -0.000000, 0.786000, -0.339600, 0.389511
-0.340274, 0.389922, 0.000000, 0.767000, -0.339937, 0.389717
-0.340612, 0.390127, 0.000000, 0.792000, -0.340274, 0.389922
-0.340949, 0.390331, -0.000000, 0.801000, -0.340612, 0.390127
-0.341287, 0.390536, -0.000000, 0.679000, -0.340949, 0.390331
-0.341624, 0.390740, -0.000000, 0.714000, -0.341287, 0.390536
-0.341962, 0.390945, -0.000000, 0.687000, -0.341624, 0.390740
-0.342299, 0.391149, 0.000000, 0.649000, -0.341962, 0.390945
-0.342637, 0.391352, 0.000000, 0.735000, -0.342299, 0.391149
-0.342975, 0.391556, -0.000000, 0.702000, -0.342637, 0.391352
-0.343313, 0.391760, 0.000000, 0.785000, -0.342975, 0.391556
-0.343651, 0.391963, 0.000000, 0.868000, -0.343313, 0.391759
-0.343989, 0.392166, 0.000000, 0.648000, -0.343651, 0.391963
-0.344328, 0.392369, 0.000000, 0.816000, -0.343989, 0.392166
-0.344666, 0.392571, -0.000000, 0.756000, -0.344328, 0.392369
-0.345004, 0.392774, -0.000000, 1.085000, -0.344666, 0.392571
-0.345343, 0.392976, -0.000000, 0.746000, -0.345004, 0.392774
-0.345681, 0.393178, -0.000000, 0.709000, -0.345343, 0.392976
-0.346020, 0.393380, -0.000000, 0.706000, -0.345681, 0.393178
-0.346359, 0.393582, -0.000000, 0.712000, -0.346020, 0.393380
-0.346697, 0.393784, -0.000000, 0.899000, -0.346359, 0.393582
-0.347036, 0.393985, 0.000000, 0.723000, -0.346698, 0.393783
-0.347375, 0.394186, 0.000000, 0.860000, -0.347036, 0.393985
-0.347714, 0.394387, 0.000000, 0.804000, -0.347375, 0.394186
-0.348054, 0.394588, 0.000000, 0.726000, -0.347715, 0.394387
-0.348393, 0.394789, 0.000000, 0.794000, -0.348054, 0.394588
-0.348732, 0.394989, 0.000000, 0.722000, -0.348393, 0.394788
-0.349072, 0.395189, -0.000000, 0.750000, -0.348732, 0.394989
-0.349411, 0.395389, -0.000000, 0.750000, -0.349072, 0.395189
-0.349751, 0.395589, 0.000000, 0.710000, -0.349411, 0.395389
-0.350090, 0.395789, 0.000000, 0.722000, -0.349751, 0.395589
-0.350430, 0.395988, 0.000000, 0.829000, -0.350090, 0.395789
-0.350770, 0.396188, 0.000000, 0.723000, -0.350430, 0.395988
-0.351110, 0.396387, 0.000000, 0.824000, -0.350770, 0.396187
-0.351450, 0.396586, 0.000000, 0.859000, -0.351110, 0.396387
-0.351790, 0.396784, -0.000000, 0.768000, -0.351450, 0.396585
-0.352130, 0.396983, -0.000000, 0.699000, -0.351790, 0.396784
-0.352470, 0.397181, -0.000000, 0.690000, -0.352130, 0.396983
-0.352810, 0.397379, -0.000000, 0.664000, -0.352470, 0.397181
-0.353151, 0.397577, -0.000000, 0.820000, -0.352810, 0.397379
-0.353491, 0.397775, 0.000000, 0.739000, -0.353151, 0.397577
-0.353832, 0.397973, 0.000000, 0.682000, -0.353491, 0.397775
-0.354172, 0.398170, 0.000000, 0.620000, -0.353832, 0.397973
-0.354513, 0.398367, 0.000000, 0.882000, -0.354172, 0.398170
-0.354854, 0.398564, 0.000000, 0.699000, -0.354513, 0.398367
-0.355195, 0.398761, 0.000000, 0.662000, -0.354854, 0.398564
-0.355536, 0.398958, 0.000000, 0.738000, -0.355195, 0.398761
-0.355877, 0.399154, -0.000000, 0.705000, -0.355536, 0.398958
-0.356218, 0.399351, 0.000000, 0.746000, -0.355877, 0.399154
-0.356559, 0.399547, 0.000000, 0.737000, -0.356218, 0.399351
-0.356900, 0.399743, 0.000000, 0.699000, -0.356559, 0.399547
-0.357242, 0.399938, 0.000000, 0.636000, -0.356900, 0.399743
-0.357583, 0.400134, -0.000000, 0.691000, -0.357242, 0.399938
-0.357925, 0.400329, -0.000000, 0.765000, -0.357583, 0.400134
-0.358266, 0.400524, -0.000000, 0.746000, -0.357925, 0.400329
-0.358608, 0.400719, 0.000000, 0.701000, -0.358266, 0.400524
-0.358950, 0.400914, -0.000000, 0.726000, -0.358608, 0.400719
-0.359291, 0.401109, -0.000000, 0.979000, -0.358950, 0.400914
-0.359633, 0.401303, -0.000000, 0.744000, -0.359291, 0.401109
-0.359975, 0.401497, -0.000000, 0.676000, -0.359633, 0.401303
-0.360317, 0.401691, -0.000000, 0.744000, -0.359975, 0.401497
-0.360660, 0.401885, 0.000000, 0.794000, -0.360317, 0.401691
-0.361002, 0.402079, 0.000000, 0.669000, -0.360660, 0.401885
-0.361344, 0.402272, 0.000000, 0.814000, -0.361002, 0.402079
-0.361686, 0.402465, 0.000000, 0.677000, -0.361344, 0.402272
-0.362029, 0.402659, -0.000000, 0.603000, -0.361686, 0.402465
-0.362371, 0.402851, 0.000000, 0.861000, -0.362029, 0.402658
-0.362714, 0.403044, 0.000000, 0.720000, -0.362371, 0.402851
-0.363057, 0.403237, 0.000000, 0.771000, -0.362714, 0.403044
-0.363399, 0.403429, 0.000000, 0.818000, -0.363057, 0.403237
-0.363742, 0.403621, -0.000000, 0.735000, -0.363399, 0.403429
-0.364085, 0.403813, -0.000000, 0.604000, -0.363742, 0.403621
-0.364428, 0.404005, 0.000000, 0.736000, -0.364085, 0.403813
-0.364771, 0.404196, 0.000000, 0.687000, -0.364428, 0.404005
-0.365114, 0.404388, -0.000000, 0.792000, -0.364771, 0.404196
-0.365458, 0.404579, -0.000000, 0.787000, -0.365114, 0.404388
-0.365801, 0.404770, -0.000000, 0.585000, -0.365458, 0.404579
-0.366144, 0.404961, 0.000000, 0.709000, -0.365801, 0.404770
-0.366488, 0.405151, 0.000000, 0.772000, -0.366144, 0.404961
-0.366831, 0.405342, 0.000000, 0.799000, -0.366488, 0.405151
-0.367175, 0.405532, 0.000000, 0.759000, -0.366831, 0.405342
-0.367519, 0.405722, 0.000000, 0.753000, -0.367175, 0.405532
